long,short,signal,profit,numero_operaciones,return_factor,ganancia_total
16,14,6,1.9035138239887128,28,1.0010585477488483,2.96393369677538
16,17,7,1.9034446215534204,24,1.0006596649780215,1.5831959472515305
34,11,19,1.9033011850855568,20,1.0012662073223109,2.532414644621722
34,19,11,1.9033011850855568,20,1.0012662073223109,2.532414644621722
16,13,17,1.9031648083047856,22,1.0012496447310755,2.7492184083664046
17,16,13,1.9031648083047856,22,1.0012496447310755,2.7492184083664046
17,13,16,1.9031648083047856,22,1.0012496447310755,2.7492184083664046
35,16,14,1.9028265170032301,20,1.0012528439518136,2.505687903627139
30,21,12,1.9028265170032301,20,1.0012528439518136,2.505687903627139
30,23,11,1.9028265170032301,20,1.0012528439518136,2.505687903627139
33,13,18,1.9028265170032301,20,1.0012528439518136,2.505687903627139
35,14,16,1.9028265170032301,20,1.0012528439518136,2.505687903627139
33,18,13,1.9028265170032301,20,1.0012528439518136,2.505687903627139
30,11,23,1.9028265170032301,20,1.0012528439518136,2.505687903627139
32,20,12,1.9028265170032301,20,1.0012528439518136,2.505687903627139
30,12,21,1.9028265170032301,20,1.0012528439518136,2.505687903627139
32,12,20,1.9028265170032301,20,1.0012528439518136,2.505687903627139
28,15,12,1.9025928897064113,21,1.001275114138775,2.677739691427446
27,13,14,1.9025928897064113,21,1.001275114138775,2.677739691427446
27,14,13,1.9025928897064113,21,1.001275114138775,2.677739691427446
28,12,15,1.9025928897064113,21,1.001275114138775,2.677739691427446
26,17,11,1.9025928897064113,21,1.001275114138775,2.677739691427446
26,11,17,1.9025928897064113,21,1.001275114138775,2.677739691427446
22,10,22,1.9025928897064113,21,1.001275114138775,2.677739691427446
22,10,6,1.9023468293974242,29,1.0010360676730983,3.004596251985156
22,6,10,1.9023468293974242,29,1.0010360676730983,3.004596251985156
31,10,23,1.9022639107698534,20,1.001264753317428,2.5295066348560424
